city,location,price,bedrooms,baths,size,year,source
Lahore,"Gulberg 2, Gulberg",85000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"DHA Phase 5, DHA Defence",57000000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA 9 Town, DHA Defence",26500000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Architects Engineers Housing Society, Lahore",46000000.0,5.0,5.0,4500.0,2023,historical
Lahore,"Architects Engineers Housing Society, Lahore",48000000.0,5.0,5.0,4500.0,2023,historical
Lahore,"Bismillah Housing Scheme, GT Road",8800000.0,3.0,3.0,675.0,2023,historical
Lahore,"Bismillah Housing Scheme, GT Road",26000000.0,4.0,5.0,1350.0,2023,historical
Lahore,"Bismillah Housing Scheme - Block B, Bismillah Housing Scheme",17500000.0,5.0,4.0,1125.0,2023,historical
Lahore,"Bismillah Housing Scheme, GT Road",16000000.0,5.0,6.0,1125.0,2023,historical
Lahore,"Punjab Small Industries Colony - Block G, Punjab Small Industries Colony",22500000.0,4.0,5.0,1575.0,2023,historical
Lahore,"Gulshan-e-Lahore, Lahore",19500000.0,5.0,6.0,1125.0,2023,historical
Lahore,"Divine Gardens - Block D, Divine Gardens",29500000.0,3.0,4.0,1800.0,2023,historical
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",51500000.0,4.0,5.0,2250.0,2023,historical
Lahore,"Divine Gardens - Block C, Divine Gardens",36500000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 5 - Block B, DHA Phase 5",65000000.0,4.0,5.0,2700.0,2023,historical
Lahore,"Air Avenue - Block M, DHA Phase 8 - Ex Air Avenue",55500000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 7, DHA Defence",75000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Bahria Town - Overseas Enclave, Bahria Town",100000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Johar Town Phase 1, Johar Town",75000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"DHA Phase 6, DHA Defence",209000000.0,6.0,7.0,9000.0,2023,historical
Lahore,"Bankers Co-operative Housing Society, Lahore",20000000.0,3.0,4.0,1125.0,2023,historical
